source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000429-Sample-58	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 58	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_A2_15_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-59	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 59	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun18_D2_2_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-60	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 60	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb07_B22_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-61	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 61	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb07_A19_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-62	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 62	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun26_D1_19_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-63	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 63	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun22_C1_5_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-64	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 64	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb06_B1_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-65	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 65	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb08_B18_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-66	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 66	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun22_C1_3_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-67	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 67	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun12_B2_5_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-68	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 68	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_D1_14_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-69	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 69	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun13_B2_12_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-70	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 70	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_D1_11_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-71	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 71	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul03_D1_29_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-72	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 72	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun12_B2_4_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-73	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 73	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun15_A2_24_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-74	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 74	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun15_A2_26_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-75	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 75	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb09_A11_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-76	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 76	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_B2_15_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-77	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 77	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun22_D1_8_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-78	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 78	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul03_D1_28_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-79	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 79	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun15_B2_28_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-80	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 80	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_C1_12_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-81	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 81	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul04_C1_33_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-82	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 82	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb07_A22_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-83	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_D1_9_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-84	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_C2_12_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-85	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun15_B2_24_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-86	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul03_C1_29_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-87	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun15_B2_22_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-88	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul04_D1_38_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-89	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 89	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_C2_9_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-90	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 90	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb08_A15_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-91	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 91	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_C1_9_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-92	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 92	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_D2_13_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-93	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 93	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb06_B2_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-94	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 94	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_D2_10_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-95	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 95	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul03_C1_28_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-96	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 96	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_C2_11_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-97	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 97	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun15_A2_22_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-98	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 98	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb08_A13_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-99	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 99	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_C1_14_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-100	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 100	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun26_C1_19_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-101	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 101	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun12_A2_2_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-102	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 102	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_A2_17_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-103	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 103	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_B2_13_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-104	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 104	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun22_D1_1_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-105	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 105	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul04_D1_33_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-106	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 106	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb07_A25_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-107	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 107	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb09_A9_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-108	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 108	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun13_A2_12_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-109	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 109	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun18_C2_1_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-110	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 110	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb06_B4_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-111	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 111	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb06_A3_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-112	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 112	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun21_D2_29_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-113	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 113	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun12_A2_1_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
