source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000234-Sample-55	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_14.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-56	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_14.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-57	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_15.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-58	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_15.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-59	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_15.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-60	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_15.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-61	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_16.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-62	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_16.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-63	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_16.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-64	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_16.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-65	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_17.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-66	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_17.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-67	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_17.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-68	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_17.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-69	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_18.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-70	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_18.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-71	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_18.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-72	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_18.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-73	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_19.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-74	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_19.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-75	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_19.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-76	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_19.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-77	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_20.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-78	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_20.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-79	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_20.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-80	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_20.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-81	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_21.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-82	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_21.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-83	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_21.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-84	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_21.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-85	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_22.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-86	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_22.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-87	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_22.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-88	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_22.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
