source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000390-Sample-94	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 94	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_341_052207_R2_C4_17Aug07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-95	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 95	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_344_052207_R3_C4_25Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-96	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 96	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_292_052207_R2_C4_31Jul07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-97	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 97	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_294_052207_R2_C4_31Jul07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-98	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 98	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_228_052207_R2_C3_31Jul07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-99	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 99	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_340_052207_R3_C4_25Aug07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-100	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 100	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_275_052207_R1_C1_10Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-101	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 101	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_268_052207_R1_C1_9Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-102	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 102	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_301_052207_R1_C2_31Jul07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-103	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 103	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_268_052207_R3_C3_14Aug07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-104	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 104	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_296_052207_R2_C4_31Jul07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-105	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 105	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_318_052207_R1_C2_31Jul07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-106	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 106	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_300_052207_R1_C2_31Jul07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-107	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 107	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_236_052207_R3_C1_15Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-108	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 108	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_239_052207_R3_C1_15Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-109	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 109	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_296_052207_R3_C2_15Aug07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-110	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 110	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_277_052207_R2_C3_13Aug07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-111	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 111	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_266_052207_R2_C3_9Aug07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-112	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 112	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_284_052207_R1_C1_10Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-113	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 113	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_233_052207_R2_C3_31Jul07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-114	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 114	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_331_052207_R2_C4_6Aug07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-115	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 115	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_271_052207_R1_C1_9Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-116	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 116	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_228_052207_R1_C1_31Jul07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-117	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 117	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_237_052207_R1_C1_31Jul07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-118	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 118	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_283_052207_R2_C3_13Aug07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-119	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 119	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_343_052207_R3_C4_25Aug07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-120	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 120	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_246_052207_R2_C3_6Aug07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-121	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 121	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_336_052207_R2_C4_13Aug07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-122	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 122	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_320_052207_R1_C2_31Jul07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-123	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 123	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_262_052207_R3_C3_15Aug07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-124	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 124	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_257_052207_R1_C1_31Jul07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-125	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_294_052207_R3_C2_27Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-126	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_302_052207_R3_C2_17Aug07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-127	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_312_052207_R3_C2_22Aug07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-128	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_312_052207_R2_C4_31Jul07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-129	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_229_052207_R3_C1_15Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-130	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_314_052207_R2_C4_31Jul07_Raptor_Fst-4_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-131	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 131	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_255_052207_R3_C1_22Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-132	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 132	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_310_052207_R1_C2_31Jul07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-133	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 133	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_337_052207_R1_C2_13Aug07_Raptor_Fst-2_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-134	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 134	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_272_052207_R2_C3_9Aug07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-135	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 135	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_229_052207_R2_C3_31Jul07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-136	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 136	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_241_052207_R2_C3_31Jul07_Raptor_Fst-3_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
PXD000390-Sample-137	Salmonella enterica serovar Typhimurium 14028s	not available	virulence-essential regulator mutants	not available	not available	not available	run 137	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wild-type, 14 regulator mutants), growth condition (LB log, LB stationary, AMM1, AMM2)	not available	1.6 ppm	0.4 m/z	orbitrap	AID_STM_267_052207_R1_C1_6Aug07_Raptor_Fst-1_50u.raw	v1.1.0	HAMLET-agentic v2.1.0	virulence-essential regulator mutants
