source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000341-Sample-51	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090311_006.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-52	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_026.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-53	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_029.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-54	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_028.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-55	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_023.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-56	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090307_004.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-57	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_089.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-58	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_012.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-59	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_038.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-60	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_040.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-61	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_015.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-62	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 62	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090307_010.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-63	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 63	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_090.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-64	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 64	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_035.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-65	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 65	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_019.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-66	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 66	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_010.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-67	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 67	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_017.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-68	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 68	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090311_009.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-69	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 69	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_054.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-70	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 70	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_034.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-71	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 71	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090311_001.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-72	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 72	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_008.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-73	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 73	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090310_013.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-74	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 74	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090307_005.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-75	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 75	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_024.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-76	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 76	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_082.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-77	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 77	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_050.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-78	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 78	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_040.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-79	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 79	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_005.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-80	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 80	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_016.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-81	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 81	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_034.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-82	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 82	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_013.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-83	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090310_015.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-84	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_011.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-85	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_042.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-86	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090307_002.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-87	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_068.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-88	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_014.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-89	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 89	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_002.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-90	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 90	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_014.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-91	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 91	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_013.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-92	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 92	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_074.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-93	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 93	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_053.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-94	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 94	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_028.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-95	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 95	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_011.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-96	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 96	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_027.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-97	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 97	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_049.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-98	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 98	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_019.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-99	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 99	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_014.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
