source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000153-Sample-123	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 123	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100924_12_BartH_OG_PEP_IM2_11_ZT.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-124	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 124	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_25_EL_OM1_Prot9.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-125	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_21_EL_OM1_Prot5.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-126	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110211_50_Excl_BarH_PM_Cy2_10.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-127	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_23_EL_OM1_Pep9.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-128	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100924_10_BartH_OG_PEP_IM1_09_ZT.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-129	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100912_18_Excl_BartH_OG_PROT_IM1_04.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-130	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100521_06_Cy1_Pep5.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-131	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 131	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20091210_40_Excl_BH_IM1_40to41.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-132	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 132	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100208_17_BarH_TM2_32to33.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-133	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 133	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20011221_20_Excl_BarH_IM2_10to11.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-134	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 134	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20011221_29_Excl_BarH_IM2_28to29.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-135	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 135	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100924_08_BartH_OG_PEP_IM1_07_ZT.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-136	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 136	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100914_17_Excl_BartH_OG_PROT_IM2_03_ZT.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-137	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 137	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110211_32_aexl_BarH_PM_Cy2_05.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-138	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 138	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100527_16_Cy2_Prot2.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-139	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 139	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20011221_25_Excl_BarH_IM2_20to21.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-140	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 140	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_38_aexl_OM2_Prot8.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-141	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 141	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100730_08_Prot_TM1_HILIC_06.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-142	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 142	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100108_27_Excl_BH_TM1_24to25.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-143	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 143	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100108_05_BH_TM1_12to13.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-144	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 144	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20090930_05_Cy1_12to13.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-145	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 145	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100527_04_Cy1_Prot3.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-146	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 146	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20091210_07_BH_IM1_16to17.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-147	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 147	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_41_aexl_OM2_Prot11.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-148	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 148	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20090930_14_Cy1_30to31_2.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-149	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 149	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100924_02_BartH_OG_PEP_IM2_01_ZT.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-150	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 150	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100208_23_Excl_BarH_TM2_12to13.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-151	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 151	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100108_31_Excl_BH_TM1_32to33.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-152	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 152	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100924_16_Excl_BartH_OG_PEP_IM1_02_ZT.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-153	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 153	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_22_EL_OM1_Pep8.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-154	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 154	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20011221_15_BarH_IM2_32to33.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-155	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 155	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100531_19_BarH_Cy2_OG_Pep_05.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-156	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 156	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20091005_16_ExcL_Cy1_6to7.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-157	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 157	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100208_11_BarH_TM2_20to21.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-158	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 158	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100802_11_Pep_TM1_HILIC_11.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-159	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 159	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_39_aexl_OM2_Prot9.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-160	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 160	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20091210_06_BH_IM1_14to15.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-161	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 161	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100912_26_Excl_BartH_OG_PROT_IM1_12.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-162	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 162	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100521_02_Cy1_Pep1.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-163	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 163	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100802_02_Pep_TM1_HILIC_02.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-164	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 164	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100208_10_BarH_TM2_18to19.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-165	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 165	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_12_aexl_OM1_Prot10.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-166	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 166	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100730_03_Prot_TM1_HILIC_01.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-167	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 167	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110211_48_Excl_BarH_PM_Cy2_08.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-168	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 168	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20091009_17_BH_Cy2_8to9.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-169	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 169	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100912_21_Excl_BartH_OG_PROT_IM1_07.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-170	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 170	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20091210_02_BH_IM1_6to7.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-171	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 171	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20091009_20_BH_Cy2_Excl_34to35.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-172	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 172	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110211_31_aexl_BarH_PM_Cy2_04.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-173	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 173	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100924_07_BartH_OG_PEP_IM1_06_ZT.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-174	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 174	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20091210_24_Excl_BH_IM1_8to9.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-175	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 175	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20110727_33_aexl_OM2_Pep5.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-176	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 176	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20011221_30_Excl_BarH_IM2_30to31.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
PXD000153-Sample-177	B. henselae	not available	uninduced condition, induced condition	not available	not available	not available	run 177	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap XL, LTQ FT Ultra	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (uninduced, induced)	not available	7.1 ppm	0.5 m/z	orbitrap	20100521_09_Cy1_Pep8.RAW	v1.1.0	HAMLET-agentic v2.1.0	uninduced condition, induced condition
