source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000155-Sample-51	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_202.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-52	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_219.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-53	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_26.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-54	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_125.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-55	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_4.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-56	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_212.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-57	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100607_mAbBBA1_JAA_56.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-58	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_109.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-59	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_212.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-60	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_13.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-61	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_122.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-62	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 62	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_103.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-63	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 63	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_1.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-64	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 64	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100607_mAbBBA1_JAA_59.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-65	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 65	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_109.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-66	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 66	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_20.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-67	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 67	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_32.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-68	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 68	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_128.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-69	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 69	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_220.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-70	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 70	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_121.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-71	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 71	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_108.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-72	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 72	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_58.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-73	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 73	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_12.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-74	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 74	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_117.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-75	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 75	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_59.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-76	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 76	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_41.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-77	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 77	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_118.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-78	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 78	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_116.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-79	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 79	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_46.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-80	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 80	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_115.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-81	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 81	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_120.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-82	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 82	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_130.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-83	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_41.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-84	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_225.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-85	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_16.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-86	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_23.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-87	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_51.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-88	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_27.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-89	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 89	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_8.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-90	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 90	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_111.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-91	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 91	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_129.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-92	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 92	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_107.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-93	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 93	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_26.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-94	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 94	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_19.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-95	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 95	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_201.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-96	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 96	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_21.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-97	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 97	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_40.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-98	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 98	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_8.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-99	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 99	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_54.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
