source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000217-Sample-39	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_33_DOOH_2_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-40	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_17_U266_1_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-41	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_93_RL_2_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-42	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b209p156s05.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-43	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b209p156s08.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-44	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_79_U266_1_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-45	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_75_DOOH_1_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-46	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_117_DOOH_3_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-47	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_59_U266_3_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-48	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_51_RL_3_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-49	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_73_DHL6_1_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-50	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_97_DOOH_2_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-51	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_121_U266_3_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-52	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_31_DHL6_2_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-53	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_55_DOOH_3_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-54	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_77_RPMI_1_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-55	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_95_DHL6_2_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-56	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_87_FUJI_2_EX2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-57	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_67_CTS_1_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-58	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_71_RL_1_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-59	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b209p156s16.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-60	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_113_RL_3_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-61	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_37_U266_2_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-62	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 62	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b209p156s06.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-63	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 63	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b209p156s01.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-64	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 64	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_19_OMP2_1_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-65	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 65	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_11_DHL6_1_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-66	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 66	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_07_MV4_1_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-67	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 67	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b209p156s14.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-68	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 68	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_123_OMP2_3_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-69	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 69	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b209p156s11.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-70	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 70	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_49_MV4_3_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-71	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 71	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_61_OMP2_3_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-72	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 72	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_115_DHL6_3_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-73	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 73	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_111_MV4_3_Ex2.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-74	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 74	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_47_CTS_3_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
PXD000217-Sample-75	Homo sapiens	blood	acute myeloid leukemia, lymphoma, and multiple myeloma	hematological cancer cell	RL, DoHH2, P31/Fuj, HEL, MV4-11, U266	not available	not available	not available	not available	run 75	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tumor type (acute myeloid leukemia, lymphoma, multiple myeloma), sensitivity to kinase inhibitors	not available	7 ppm	800 mmu	orbitrap	b0775p30_AML_LPH_MM_Part1_27_MV4_2_Ex1.RAW	v1.1.0	HAMLET-agentic v2.1.0	acute myeloid leukemia, lymphoma, and multiple myeloma
