source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD007160-Sample-54	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction02.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-55	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction05.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-56	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch1_fraction18.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-57	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch2_fraction14.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-58	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction13.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-59	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch5_fraction11.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-60	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch2_fraction17.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-61	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch4_fraction06.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-62	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 62	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch4_fraction15.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-63	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 63	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch4_fraction19.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-64	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 64	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch5_fraction17.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-65	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 65	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction14.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-66	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 66	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction21.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-67	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 67	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch4_fraction18.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-68	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 68	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch2_fraction02.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-69	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 69	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction19b.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-70	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 70	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch3_fraction21.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-71	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 71	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch5_fraction15.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-72	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 72	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch3_fraction14.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-73	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 73	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch4_fraction09.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-74	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 74	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch1_fraction03.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-75	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 75	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch3_fraction01.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-76	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 76	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction12.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-77	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 77	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch5_fraction11.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-78	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 78	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch5_fraction10.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-79	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 79	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch1_fraction06.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-80	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 80	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch3_fraction18.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
