source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD003531-Sample-45	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 45	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_THZ1p1_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-46	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 46	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_THZ1p1_4_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-47	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 47	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_UOprot_2_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-48	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 48	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130603_QE3_UPLC9_CFR_SA_OC_P_NO_04.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-49	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 49	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_THZ1prot_4_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-50	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 50	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_UOp1_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-51	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 51	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_NO_03_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-52	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 52	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130603_QE3_UPLC9_CFR_SA_OC_P_AS_04.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-53	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 53	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_THZ1p2_2_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-54	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 54	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_UOp1_2_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-55	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 55	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130603_QE3_UPLC9_CFR_SA_OC_P_AS_01_03.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-56	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 56	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_FI_03_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-57	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 57	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_NO_02_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-58	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 58	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_THZ1prot_2_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-59	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 59	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_NTprot_4_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
