source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD017035-Sample-43	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d3_48_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-44	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d11_24_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-45	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d6_12_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-46	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d8_24_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-47	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d5_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-48	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d15_48_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-49	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d1_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-50	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d11_48_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-51	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d12_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-52	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d10_12_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-53	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d14_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-54	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d8_48_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-55	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d14_48_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-56	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d15_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-57	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d10_24_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-58	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d8_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-59	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d13_24_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-60	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d10_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-61	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d9_12_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-62	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 62	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d2_48_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-63	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 63	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d7_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-64	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 64	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d6_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-65	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 65	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d14_48_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-66	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 66	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d5_12_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-67	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 67	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d7_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-68	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 68	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d10_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-69	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 69	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d6_48_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-70	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 70	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d11_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-71	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 71	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d13_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-72	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 72	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d5_24_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-73	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 73	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d9_48_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-74	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 74	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d13_48_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-75	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 75	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d2_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-76	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 76	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d1_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-77	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 77	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d2_12_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-78	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 78	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d3_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-79	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 79	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d13_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-80	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 80	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d6_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-81	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 81	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d7_24_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-82	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 82	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d3_12_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-83	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d12_24_hTT_I.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD017035-Sample-84	Anaerostipes caccae, Bacteroides thetaiotaomicron, Bifidobacterium longum, Blautia producta, Clostridium butyricum, Clostridium ramosum, Escherichia coli, Lactobacillus plantarum	not available	not available	bacteria	6	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	transit time (12 h, 24 h, 48 h)	not available	10 ppm	0.02 Da	orbitrap	d2_24_hTT_II.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
