paper_id,source,mode,annotation_type,extracted_value,verdict_run1,value_correct_run1,hallucination_run1,error_category_run1,verdict_run2,value_correct_run2,hallucination_run2,error_category_run2,verdict_run3,value_correct_run3,hallucination_run3,error_category_run3,consensus_verdict,consensus_value_correct,consensus_hallucination,consensus_error_category,n_agree_verdict,n_total_verdict,n_agree_category,n_total_category,unanimous,unanimous_category
PXD012439,hamlet_raw,strict,factor_value,S-rich vs S-depleted,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,label,label-free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,material_type,deep-sea tubeworm,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,material_type,tissue,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,number_of_samples,18,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,organ,trophosome,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,reduction_reagent,dithiothreitol,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,species,Riftia pachyptila,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,hamlet_raw,strict,technical_replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,instrument,Q Exactive Plus hybrid quadrupole-Orbitrap mass spectrometer,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,3,3,3,3,True,True
PXD012439,human_annotation,inference,material_type,plume,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,human_annotation,inference,material_type,tissue,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,material_type,trophosome_S-depleted,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,human_annotation,inference,material_type,trophosome_S-rich,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,human_annotation,inference,material_type,vestimentum,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,human_annotation,inference,number_of_samples,18,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,organ,plume,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,organ,trophosome,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,organ,vestimentum,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,reduction_reagent,DTT,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,species,Riftia pachyptila,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,inference,technical_replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,instrument,Q Exactive Plus hybrid quadrupole-Orbitrap mass spectrometer,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,3,3,3,3,True,True
PXD012439,human_annotation,strict,material_type,plume,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,human_annotation,strict,material_type,tissue,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,material_type,trophosome_S-depleted,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,human_annotation,strict,material_type,trophosome_S-rich,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,human_annotation,strict,material_type,vestimentum,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD012439,human_annotation,strict,number_of_samples,18,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,organ,plume,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,organ,trophosome,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,organ,vestimentum,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,reduction_reagent,DTT,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,species,Riftia pachyptila,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD012439,human_annotation,strict,technical_replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,age,60 days,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,cell_type,cardiomyocyte,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,developmental_stage,adult,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,disease,obesity,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,experimental_design,treated vs control,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,factor_value,control diet vs Western diet,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,inferred,high,True,False,correct_explicit,3,3,2,3,True,False
PXD013543,hamlet_harmonized,inference,instrument,Q-Exactive HF,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,ionization_type,electrospray ionization,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,label,label-free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,mass_analyzer,Orbitrap,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,material_type,left ventricle,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,material_type,tissue,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,number_of_samples,16,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,organ,heart,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,ptm,"methionine oxidation, carbamidomethylation of cysteine",low,False,False,wrong_value,low,False,False,wrong_value,high,True,False,correct_explicit,low,False,False,wrong_value,2,3,2,3,False,False
PXD013543,hamlet_harmonized,inference,replicates,8,high,True,False,correct_explicit,high,True,False,correct_explicit,medium,True,False,incomplete,high,True,False,correct_explicit,2,3,2,3,False,False
PXD013543,hamlet_harmonized,inference,sex,male,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,species,Rattus norvegicus,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,strain,Wistar,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,inference,technical_replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,age,60 days,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,cell_type,cardiomyocyte,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,developmental_stage,adult,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,disease,obesity,medium,True,False,incomplete,high,True,False,correct_explicit,medium,True,False,incomplete,medium,True,False,incomplete,2,3,2,3,False,False
PXD013543,hamlet_harmonized,strict,experimental_design,treated vs control,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,factor_value,control diet vs Western diet,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,instrument,Q-Exactive HF,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,ionization_type,electrospray ionization,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,label,label-free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,mass_analyzer,Orbitrap,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,material_type,left ventricle,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,material_type,tissue,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,number_of_samples,16,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,organ,heart,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,ptm,"methionine oxidation, carbamidomethylation of cysteine",low,False,False,wrong_value,low,False,False,wrong_value,high,True,False,correct_explicit,low,False,False,wrong_value,2,3,2,3,False,False
PXD013543,hamlet_harmonized,strict,replicates,8,high,True,False,correct_explicit,high,True,False,correct_explicit,medium,True,False,incomplete,high,True,False,correct_explicit,2,3,2,3,False,False
PXD013543,hamlet_harmonized,strict,sex,male,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,species,Rattus norvegicus,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,strain,Wistar,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_harmonized,strict,technical_replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,age,60 days,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,cell_type,cardiomyocyte,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,developmental_stage,adult,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,disease,obesity,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,experimental_design,treated vs control,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,factor_value,control diet vs Western diet,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,inferred,high,True,False,correct_explicit,3,3,2,3,True,False
PXD013543,hamlet_raw,inference,instrument,Q-Exactive HF,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,ionization_type,electrospray ionization,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,label,label-free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,mass_analyzer,Orbitrap,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,material_type,left ventricle,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,material_type,tissue,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,number_of_samples,16,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,organ,heart,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,ptm,"methionine oxidation, carbamidomethylation of cysteine",low,False,False,wrong_value,low,False,False,wrong_value,high,True,False,correct_explicit,low,False,False,wrong_value,2,3,2,3,False,False
PXD013543,hamlet_raw,inference,replicates,8,high,True,False,correct_explicit,high,True,False,correct_explicit,medium,True,False,incomplete,high,True,False,correct_explicit,2,3,2,3,False,False
PXD013543,hamlet_raw,inference,sex,male,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,species,Rattus norvegicus,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,strain,Wistar,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,inference,technical_replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,age,60 days,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,cell_type,cardiomyocyte,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,developmental_stage,adult,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,disease,obesity,medium,True,False,incomplete,high,True,False,correct_explicit,medium,True,False,incomplete,medium,True,False,incomplete,2,3,2,3,False,False
PXD013543,hamlet_raw,strict,experimental_design,treated vs control,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,factor_value,control diet vs Western diet,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,instrument,Q-Exactive HF,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,ionization_type,electrospray ionization,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,label,label-free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,mass_analyzer,Orbitrap,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,material_type,left ventricle,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,material_type,tissue,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,number_of_samples,16,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,organ,heart,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,ptm,"methionine oxidation, carbamidomethylation of cysteine",low,False,False,wrong_value,low,False,False,wrong_value,high,True,False,correct_explicit,low,False,False,wrong_value,2,3,2,3,False,False
PXD013543,hamlet_raw,strict,replicates,8,high,True,False,correct_explicit,high,True,False,correct_explicit,medium,True,False,incomplete,high,True,False,correct_explicit,2,3,2,3,False,False
PXD013543,hamlet_raw,strict,sex,male,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,species,Rattus norvegicus,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,strain,Wistar,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,hamlet_raw,strict,technical_replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,inference,acquisition_method,data-dependent acquisition (DDA),high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,human_annotation,inference,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,inference,collision_energy,30%,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,3,3,3,3,True,True
PXD013543,human_annotation,inference,disease,obesity,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,inference,fragment_mass_tolerance,0.01 Da,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,human_annotation,inference,fragmentation,HCD,high,True,False,inferred,high,True,False,inferred,low,False,True,hallucinated,high,True,False,inferred,2,3,2,3,False,False
PXD013543,human_annotation,inference,instrument,Q-Exactive HF Hybrid quadrupole-Orbitrap mass spectrometer (Thermo Fisher Scientific),medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,human_annotation,inference,ionization_type,nano-electrospray ionization,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,human_annotation,inference,label,label-free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,inference,material_type,left ventricle tissue,low,False,False,type_mismatch,low,False,False,type_mismatch,high,True,False,correct_explicit,low,False,False,type_mismatch,2,3,2,3,False,False
PXD013543,human_annotation,inference,material_type,tissue,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,inference,number_of_samples,16,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD013543,human_annotation,inference,organ,left ventricle,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,inference,precursor_mass_tolerance,10 ppm,high,True,False,correct_explicit,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,2,3,2,3,False,False
PXD013543,human_annotation,inference,replicates,8 per group,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD013543,human_annotation,inference,species,10116 (Rattus norvegicus),high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,inference,strain,Wistar,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,inference,technical_replicates,3,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,strict,acquisition_method,data-dependent acquisition (DDA),low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,3,3,3,3,True,True
PXD013543,human_annotation,strict,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD013543,human_annotation,strict,collision_energy,30%,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,3,3,3,3,True,True
PXD013543,human_annotation,strict,disease,obesity,medium,True,False,incomplete,high,True,False,correct_explicit,medium,True,False,incomplete,medium,True,False,incomplete,2,3,2,3,False,False
PXD013543,human_annotation,strict,fragment_mass_tolerance,0.01 Da,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
