source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD006675-Sample-132	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 132	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-133	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 133	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-134	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 134	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160425_QEp4_SoDo_SA_LC12_RA-test100min450-74maxAddGradient-1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-135	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 135	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160721_QEp2_SoDo_SA_LC12-13_RV4-frac3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-136	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 136	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160321_QEp4_SoDo_SA_test_RV1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-137	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 137	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160721_QEp2_SoDo_SA_LC12-13_LV4-frac8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-138	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 138	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160721_QEp2_SoDo_SA_LC12-13_RA3-frac5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-139	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 139	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-140	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 140	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160321_QEp4_SoDo_SA_test_RA2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-141	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 141	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-142	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 142	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20161118_QEp1_SoDo_SA_LCproto_LA8BoxCar3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-143	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 143	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20170118_QEp1_SoDo_SA_AF_Easy12_14_DMSO_A3780-2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-144	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 144	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160721_QEp2_SoDo_SA_LC12-13_LA8-frac2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-145	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 145	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160721_QEp2_SoDo_SA_LC12-13_RA4-frac8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-146	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 146	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_Vcavainf4-frac3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-147	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 147	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160321_QEp4_SoDo_SA_test_aO1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-148	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 148	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_SepV8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-149	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 149	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_PVe4-frac5_160922063551.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-150	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 150	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_LH4-frac8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-151	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 151	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160321_QEp4_SoDo_SA_test_MK1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-152	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 152	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_CP8-frac5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-153	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 153	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_PVe8-frac5_160910084211.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-154	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 154	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-155	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 155	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_SepA4_160809152818.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-156	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 156	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_PA8-frac1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-157	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 157	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160721_QEp2_SoDo_SA_LC12-13_RV3cleaned.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-158	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 158	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_Ao8-correct-frac6.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-159	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 159	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_CP3-frac5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-160	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 160	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_PA4-frac5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-161	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 161	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-162	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 162	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-163	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 163	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_LH4-frac7.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-164	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 164	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_Ao8-correct-frac3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-165	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 165	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_MV3-frac4_160826222005.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-166	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 166	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160511_QEp3_SoDo_SA_Easy12_7_Tri.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-167	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 167	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_LH8-frac4.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-168	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 168	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160502_QEp4_SoDo_SA_LC12_RAurea1_160504154329.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-169	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 169	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_TV8-frac4.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-170	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 170	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_AV4--frac1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-171	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 171	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_Ao3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
PXD006675-Sample-172	Homo sapiens	heart	normal, atrial fibrillation	cardiac fibroblasts, endothelial cells, smooth muscle cells, adipose fibroblasts	3	male	21–47 years	run 172	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	not available	8	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	anatomical region (16 regions), cell type (CFs, ECs, SMCs, AFs), and condition (healthy, AFib)	not available	5365.7 ppm	13 ppm	orbitrap	20160802_QEp2_SoDo_SA_LC12-13_TV8-frac6.raw	v1.1.0	HAMLET-agentic v0.1.0	normal, atrial fibrillation
